age,duration,campaign,pdays,previous,y
29,50,2,-1,0,0
39,214,2,-1,0,0
44,110,2,-1,0,0
49,99,2,-1,0,0
39,274,4,-1,0,0
27,191,4,-1,0,0
56,305,3,-1,0,0
43,134,2,-1,0,0
37,112,4,-1,0,0
54,283,3,-1,0,0
38,353,4,-1,0,0
31,212,2,-1,0,0
34,225,2,-1,0,0
35,283,1,-1,0,0
44,1273,1,-1,0,0
30,1574,2,-1,0,1
51,139,3,-1,0,0
37,228,2,-1,0,0
39,62,5,-1,0,0
33,256,3,-1,0,0
37,564,3,-1,0,0
46,245,2,-1,0,0
32,161,2,-1,0,0
43,79,4,-1,0,0
59,152,3,-1,0,0
46,591,3,-1,0,0
47,113,2,-1,0,0
31,193,3,-1,0,0
30,299,2,-1,0,0
38,348,3,-1,0,0
44,103,4,-1,0,0
52,253,8,-1,0,0
29,127,2,-1,0,0
43,244,7,-1,0,0
47,157,6,-1,0,0
43,548,2,-1,0,0
52,114,3,-1,0,0
32,126,5,-1,0,0
40,161,3,-1,0,0
57,333,1,-1,0,0
30,155,1,-1,0,0
48,152,3,-1,0,0
46,145,1,-1,0,0
59,66,3,-1,0,0
50,123,2,-1,0,0
50,74,1,-1,0,0
33,248,3,-1,0,0
39,130,1,-1,0,0
57,71,1,-1,0,0
49,984,1,-1,0,0
41,252,1,-1,0,0
43,84,2,-1,0,0
29,1689,4,-1,0,1
56,130,4,-1,0,0
46,489,2,-1,0,0
42,41,3,-1,0,0
36,159,3,-1,0,0
29,196,2,-1,0,0
43,276,4,-1,0,0
48,697,2,-1,0,0
38,81,2,-1,0,0
46,149,1,-1,0,0
44,281,2,-1,0,0
28,122,5,-1,0,0
28,361,2,-1,0,0
36,319,3,-1,0,0
37,944,3,-1,0,0
56,282,2,-1,0,0
46,1102,2,-1,0,1
34,35,3,-1,0,0
32,143,2,-1,0,0
33,22,2,-1,0,0
36,90,2,-1,0,0
35,17,2,-1,0,0
44,404,5,-1,0,0
37,238,2,-1,0,0
48,71,4,-1,0,0
38,309,2,-1,0,0
44,408,3,-1,0,0
31,128,4,-1,0,0
35,297,3,-1,0,0
54,280,3,-1,0,0
28,374,2,-1,0,0
38,365,4,-1,0,0
48,177,3,-1,0,0
31,238,3,-1,0,0
59,425,6,-1,0,0
29,77,2,-1,0,0
28,223,2,-1,0,0
50,201,2,-1,0,0
31,239,2,-1,0,0
32,308,3,-1,0,0
30,137,2,-1,0,0
32,162,2,-1,0,0
29,134,1,-1,0,0
30,175,5,-1,0,0
34,125,3,-1,0,0
34,211,3,-1,0,0
41,67,1,-1,0,0
36,156,1,-1,0,0
31,943,2,-1,0,1
39,813,1,-1,0,1
36,178,1,-1,0,0
39,142,1,-1,0,0
37,194,1,-1,0,0
52,132,1,-1,0,0
25,109,1,-1,0,0
42,94,1,-1,0,0
27,31,1,-1,0,0
42,84,4,-1,0,0
29,489,1,-1,0,0
38,180,1,-1,0,0
42,314,1,-1,0,0
35,207,1,-1,0,0
41,146,3,-1,0,0
57,193,1,-1,0,0
36,177,2,-1,0,0
56,1040,1,-1,0,0
33,622,1,-1,0,0
41,170,2,-1,0,0
33,267,1,-1,0,0
35,1084,1,-1,0,1
43,528,1,-1,0,0
36,183,1,-1,0,0
37,238,1,-1,0,0
51,61,1,-1,0,0
28,923,1,-1,0,0
43,70,1,-1,0,0
32,541,3,-1,0,1
36,41,1,-1,0,0
33,221,4,-1,0,0
39,35,1,-1,0,0
28,262,1,-1,0,0
26,151,1,-1,0,0
40,135,2,-1,0,0
44,604,1,-1,0,0
34,65,1,-1,0,0
47,380,3,-1,0,0
55,693,1,-1,0,0
48,11,1,-1,0,0
36,405,1,-1,0,0
31,20,1,-1,0,0
30,202,1,-1,0,0
46,235,1,-1,0,0
30,75,1,-1,0,0
32,134,1,-1,0,0
48,101,2,-1,0,0
48,255,1,-1,0,0
36,80,1,-1,0,0
41,462,1,-1,0,0
49,161,3,-1,0,0
26,200,1,-1,0,0
38,56,1,-1,0,0
27,238,1,-1,0,0
51,418,1,-1,0,0
33,139,2,-1,0,0
53,96,2,-1,0,0
36,39,1,-1,0,0
48,471,1,-1,0,0
27,231,2,-1,0,0
42,66,2,-1,0,0
61,204,1,-1,0,0
31,159,1,-1,0,0
37,200,1,-1,0,0
34,187,3,-1,0,0
55,166,1,-1,0,0
24,144,1,-1,0,0
41,690,1,-1,0,0
34,323,1,-1,0,0
29,194,1,-1,0,0
42,82,1,-1,0,0
45,269,1,-1,0,0
49,285,1,-1,0,0
26,101,1,-1,0,0
35,294,1,-1,0,0
49,1119,1,-1,0,1
44,249,1,-1,0,0
41,106,1,-1,0,0
50,152,1,-1,0,0
58,12,2,-1,0,0
43,187,1,-1,0,0
34,214,2,-1,0,0
57,268,1,-1,0,0
43,193,1,-1,0,0
38,95,1,-1,0,0
35,60,1,-1,0,0
49,381,1,-1,0,0
33,206,1,-1,0,0
60,75,1,-1,0,0
33,128,1,-1,0,0
33,216,1,-1,0,0
47,155,1,-1,0,0
37,103,3,-1,0,0
34,494,1,-1,0,0
32,107,1,-1,0,0
36,147,1,-1,0,0
40,190,1,-1,0,0
57,339,2,-1,0,0
48,198,1,-1,0,0
26,141,1,-1,0,0
30,255,1,-1,0,0
41,1120,2,-1,0,1
30,306,1,-1,0,0
35,249,1,-1,0,0
36,215,1,-1,0,0
52,143,1,-1,0,0
45,162,1,-1,0,0
35,81,1,-1,0,0
46,33,4,-1,0,0
39,204,1,-1,0,0
38,124,1,-1,0,0
38,784,1,-1,0,0
31,393,1,-1,0,0
39,87,2,-1,0,0
32,108,2,-1,0,0
32,207,1,-1,0,0
26,278,2,-1,0,0
35,74,1,-1,0,0
26,196,1,-1,0,0
33,149,1,-1,0,0
41,287,2,-1,0,0
30,229,1,-1,0,0
36,154,1,-1,0,0
46,357,1,-1,0,0
30,147,1,-1,0,0
46,93,1,-1,0,0
38,665,1,-1,0,0
24,131,1,-1,0,0
41,160,1,-1,0,0
28,74,1,-1,0,0
55,60,1,-1,0,0
40,82,1,-1,0,0
38,475,1,-1,0,0
40,111,1,-1,0,0
54,284,4,-1,0,0
49,140,1,-1,0,0
44,110,1,-1,0,0
32,64,1,-1,0,0
36,149,1,-1,0,0
35,256,2,-1,0,0
31,156,1,-1,0,0
34,63,3,-1,0,0
36,362,1,-1,0,0
44,32,3,-1,0,0
44,712,1,-1,0,0
51,102,2,-1,0,0
36,338,2,-1,0,0
37,69,2,-1,0,0
31,446,1,-1,0,0
42,249,2,-1,0,0
55,176,1,-1,0,0
57,1007,1,-1,0,0
33,266,1,-1,0,0
44,172,1,-1,0,0
30,323,1,-1,0,0
37,175,1,-1,0,0
32,459,1,-1,0,0
33,211,2,-1,0,0
31,237,1,-1,0,0
46,50,1,-1,0,0
34,500,1,-1,0,0
51,186,1,-1,0,0
49,96,1,-1,0,0
52,98,1,-1,0,0
43,364,4,-1,0,0
35,477,1,-1,0,0
27,319,1,-1,0,0
43,178,1,-1,0,0
49,513,1,-1,0,1
50,170,1,-1,0,0
33,139,1,-1,0,0
49,70,1,-1,0,0
50,110,1,-1,0,0
42,280,2,-1,0,0
28,667,1,-1,0,0
41,63,2,-1,0,0
34,159,4,-1,0,0
58,177,2,-1,0,0
46,108,3,-1,0,0
46,194,3,-1,0,0
42,366,2,-1,0,0
40,213,1,-1,0,0
42,141,1,-1,0,0
33,982,1,-1,0,0
27,168,2,-1,0,0
43,468,1,-1,0,0
28,180,1,-1,0,0
34,195,1,-1,0,0
37,352,3,-1,0,0
41,91,1,-1,0,0
39,288,1,-1,0,0
37,72,1,-1,0,0
41,218,2,-1,0,0
36,289,1,-1,0,0
51,384,1,-1,0,0
28,130,3,-1,0,0
31,226,1,-1,0,0
33,208,1,-1,0,0
28,442,2,-1,0,1
31,101,1,-1,0,0
43,756,1,-1,0,1
48,189,1,-1,0,0
26,108,1,-1,0,0
34,205,1,-1,0,0
38,238,1,-1,0,0
51,136,1,-1,0,0
49,14,1,-1,0,0
60,395,1,-1,0,0
32,161,1,-1,0,0
36,269,3,-1,0,0
28,491,1,-1,0,0
34,44,1,-1,0,0
40,26,1,-1,0,0
33,22,1,-1,0,0
37,161,8,-1,0,0
40,406,2,-1,0,0
59,422,4,-1,0,0
39,147,5,-1,0,0
28,219,3,-1,0,0
30,807,2,-1,0,0
40,347,2,-1,0,0
28,534,2,-1,0,0
39,58,2,-1,0,0
44,155,2,-1,0,0
39,152,2,-1,0,0
30,461,3,-1,0,0
35,389,2,-1,0,0
31,314,3,-1,0,0
47,28,3,-1,0,0
26,229,2,-1,0,0
25,30,2,-1,0,0
42,103,4,-1,0,0
30,32,2,-1,0,0
28,252,2,-1,0,0
46,369,2,-1,0,0
43,116,1,-1,0,0
38,20,2,-1,0,0
31,31,1,-1,0,0
29,190,1,-1,0,0
34,149,1,-1,0,0
40,210,1,-1,0,0
30,234,1,-1,0,0
44,63,1,-1,0,0
38,21,1,-1,0,0
43,2087,2,-1,0,1
32,102,1,-1,0,0
33,245,1,-1,0,0
32,190,1,-1,0,0
40,223,2,-1,0,0
34,650,2,-1,0,0
30,42,1,-1,0,0
53,206,2,-1,0,0
39,66,2,-1,0,0
46,173,2,-1,0,0
32,477,2,-1,0,0
60,77,1,-1,0,0
40,219,2,-1,0,0
47,376,2,-1,0,0
25,453,2,-1,0,0
44,151,2,-1,0,0
38,200,2,-1,0,0
45,298,5,-1,0,0
34,627,3,-1,0,0
36,133,1,-1,0,0
30,287,1,-1,0,0
35,242,1,-1,0,0
39,184,1,-1,0,0
46,119,2,-1,0,0
36,403,2,-1,0,0
22,626,6,-1,0,0
26,12,1,-1,0,0
48,266,1,-1,0,0
32,23,4,-1,0,0
58,154,2,-1,0,0
57,10,7,-1,0,0
53,66,2,-1,0,0
29,240,3,-1,0,0
34,224,2,-1,0,0
32,202,2,-1,0,0
55,144,3,-1,0,0
50,263,2,-1,0,0
43,543,3,-1,0,0
44,257,2,-1,0,0
27,237,2,-1,0,0
35,23,5,-1,0,0
45,209,3,-1,0,0
35,34,1,-1,0,0
49,72,1,-1,0,0
34,442,2,-1,0,0
46,45,2,-1,0,0
43,1120,2,-1,0,1
42,186,2,-1,0,0
55,318,2,-1,0,0
37,617,2,-1,0,0
31,226,1,-1,0,0
57,275,1,-1,0,0
33,81,2,-1,0,0
43,74,7,-1,0,0
60,285,1,-1,0,0
51,261,5,-1,0,0
38,297,1,-1,0,0
37,78,3,-1,0,0
41,183,3,-1,0,0
42,15,1,-1,0,0
41,352,2,-1,0,0
33,345,2,-1,0,0
32,230,4,-1,0,0
30,185,2,-1,0,0
43,296,1,-1,0,0
30,181,2,-1,0,0
37,133,2,-1,0,0
34,335,9,-1,0,0
32,139,1,-1,0,0
42,7,3,-1,0,0
35,163,2,-1,0,0
34,956,2,-1,0,0
50,166,2,-1,0,0
34,71,2,-1,0,0
38,191,2,-1,0,0
28,459,2,-1,0,0
55,292,2,-1,0,0
38,100,5,-1,0,0
31,257,3,-1,0,0
57,255,6,-1,0,0
50,233,2,-1,0,0
47,128,2,-1,0,0
39,246,2,-1,0,0
34,56,2,-1,0,0
41,210,2,-1,0,0
59,43,2,-1,0,0
35,21,9,-1,0,0
31,91,2,-1,0,0
55,67,2,-1,0,0
36,219,4,-1,0,0
41,110,2,-1,0,0
44,169,2,-1,0,0
40,248,3,-1,0,0
32,223,2,-1,0,0
38,92,3,-1,0,0
27,93,2,-1,0,0
33,205,4,-1,0,0
37,160,1,-1,0,0
40,105,2,-1,0,0
33,112,2,-1,0,0
40,383,3,-1,0,0
27,207,2,-1,0,0
42,193,2,-1,0,0
41,10,2,-1,0,0
37,985,2,-1,0,1
38,249,5,-1,0,0
44,122,2,-1,0,0
31,300,2,-1,0,0
34,672,3,-1,0,0
46,390,3,-1,0,0
33,116,2,-1,0,0
36,481,2,-1,0,0
32,21,3,-1,0,0
27,192,2,-1,0,0
31,6,2,-1,0,0
41,8,2,-1,0,0
35,369,2,-1,0,0
50,393,2,-1,0,0
33,246,3,-1,0,0
48,330,3,-1,0,0
36,380,2,-1,0,0
29,91,3,-1,0,0
34,84,2,-1,0,0
39,277,3,-1,0,0
32,399,4,-1,0,0
59,89,4,-1,0,0
50,297,2,-1,0,0
37,176,2,-1,0,0
33,75,4,-1,0,0
52,111,3,-1,0,0
43,170,2,-1,0,0
53,238,8,-1,0,0
37,137,2,-1,0,0
50,141,2,-1,0,0
53,49,4,-1,0,0
47,89,8,-1,0,0
48,341,2,-1,0,0
35,461,3,-1,0,0
42,515,3,-1,0,0
43,123,2,-1,0,0
40,179,5,-1,0,0
36,102,4,-1,0,0
39,272,4,-1,0,0
32,17,3,-1,0,0
44,40,2,-1,0,0
43,209,3,-1,0,0
53,89,5,-1,0,0
41,1187,2,-1,0,0
53,123,2,-1,0,0
31,104,3,-1,0,0
51,200,2,-1,0,0
32,117,3,-1,0,0
52,37,3,-1,0,0
41,51,3,-1,0,0
30,145,4,-1,0,0
32,466,2,-1,0,0
31,303,3,-1,0,0
38,101,2,-1,0,0
44,283,3,-1,0,0
36,826,3,-1,0,0
34,185,4,-1,0,0
40,598,3,-1,0,0
41,120,5,-1,0,0
56,185,7,-1,0,0
39,159,3,-1,0,0
34,220,2,-1,0,0
41,192,4,-1,0,0
39,423,2,-1,0,0
33,337,4,-1,0,0
52,306,2,-1,0,0
26,99,3,-1,0,0
54,27,3,-1,0,0
30,201,2,-1,0,0
35,166,3,-1,0,0
47,182,1,-1,0,0
53,193,1,-1,0,0
29,271,5,-1,0,0
36,103,3,-1,0,0
35,287,4,-1,0,0
43,235,4,-1,0,0
38,732,2,-1,0,0
39,136,2,-1,0,0
58,126,3,-1,0,0
33,172,4,-1,0,0
60,43,2,-1,0,0
45,191,2,-1,0,0
39,117,2,-1,0,0
35,64,1,-1,0,0
41,260,5,-1,0,0
40,149,1,-1,0,0
33,207,3,-1,0,0
32,231,4,-1,0,0
44,128,3,-1,0,0
34,162,5,-1,0,0
29,180,2,-1,0,0
49,144,2,-1,0,0
31,260,3,-1,0,0
47,203,4,-1,0,0
34,85,2,-1,0,0
32,211,2,-1,0,0
32,94,2,-1,0,0
56,122,4,-1,0,0
28,175,5,-1,0,0
35,292,2,-1,0,0
52,132,5,-1,0,0
35,130,2,-1,0,0
32,208,2,-1,0,0
42,105,1,-1,0,0
51,205,1,-1,0,0
47,112,1,-1,0,0
34,117,9,-1,0,0
45,218,1,-1,0,0
31,62,1,-1,0,0
40,97,1,-1,0,0
53,101,3,-1,0,0
44,286,1,-1,0,0
49,241,1,-1,0,0
47,252,4,-1,0,0
31,283,1,-1,0,0
45,131,1,-1,0,0
30,380,1,-1,0,0
40,584,1,-1,0,0
27,371,1,-1,0,0
28,448,1,-1,0,0
28,274,1,-1,0,0
44,116,2,-1,0,0
35,357,1,-1,0,0
29,215,1,-1,0,0
33,131,1,-1,0,0
32,61,1,-1,0,0
35,617,4,-1,0,1
31,483,3,-1,0,1
36,847,1,-1,0,0
41,319,1,-1,0,0
35,57,2,-1,0,0
40,306,1,-1,0,0
42,147,1,-1,0,0
34,244,1,-1,0,0
41,128,1,-1,0,0
43,100,1,-1,0,0
37,59,1,-1,0,0
26,24,1,-1,0,0
32,85,2,-1,0,0
51,70,1,-1,0,0
38,21,1,-1,0,0
51,167,1,-1,0,0
49,659,2,-1,0,0
31,327,2,-1,0,0
33,296,3,-1,0,0
30,307,1,-1,0,0
33,120,1,-1,0,0
41,390,2,-1,0,0
37,83,2,-1,0,0
33,250,1,-1,0,0
32,143,1,-1,0,0
46,772,1,-1,0,1
34,198,1,-1,0,0
32,21,3,-1,0,0
43,929,3,-1,0,1
28,254,1,-1,0,0
46,166,1,-1,0,0
52,93,1,-1,0,0
34,134,2,-1,0,0
27,375,2,-1,0,0
32,352,1,-1,0,0
37,217,2,-1,0,0
29,45,1,-1,0,0
40,93,1,-1,0,0
47,165,1,-1,0,0
34,266,1,-1,0,0
25,237,1,-1,0,0
30,164,1,-1,0,0
31,538,1,-1,0,1
35,72,2,-1,0,0
32,171,1,-1,0,0
28,710,1,-1,0,1
27,131,3,-1,0,0
37,514,1,-1,0,0
35,127,1,-1,0,0
34,198,1,-1,0,0
31,239,1,-1,0,0
36,117,1,-1,0,0
38,705,1,-1,0,0
25,155,1,-1,0,0
51,18,1,-1,0,0
26,386,1,-1,0,0
40,138,1,-1,0,0
26,341,1,-1,0,0
36,339,2,-1,0,0
59,232,1,-1,0,0
26,208,1,-1,0,0
49,124,2,-1,0,0
33,44,1,-1,0,0
31,75,1,-1,0,0
59,485,1,-1,0,0
38,576,1,-1,0,0
37,280,1,-1,0,0
31,480,2,-1,0,0
54,86,2,-1,0,0
41,121,4,-1,0,0
44,93,2,-1,0,0
28,211,3,-1,0,0
22,238,2,-1,0,0
31,399,3,-1,0,0
36,93,2,-1,0,0
37,144,3,-1,0,0
54,45,2,-1,0,0
28,98,1,-1,0,0
42,128,1,-1,0,0
35,106,1,-1,0,0
29,121,1,-1,0,0
59,123,1,-1,0,0
46,92,2,-1,0,0
32,278,1,-1,0,0
43,219,1,-1,0,0
41,2462,1,-1,0,0
31,249,3,-1,0,0
26,210,1,-1,0,0
29,484,1,-1,0,0
31,187,1,-1,0,0
37,172,1,-1,0,0
35,79,4,-1,0,0
31,207,1,-1,0,0
30,136,2,-1,0,0
29,117,2,-1,0,0
29,393,1,-1,0,0
39,107,1,-1,0,0
31,25,1,-1,0,0
27,132,3,-1,0,0
22,136,1,-1,0,0
31,384,2,-1,0,0
39,38,1,-1,0,0
25,164,1,-1,0,0
27,825,1,-1,0,0
28,331,1,-1,0,0
31,479,2,-1,0,0
46,229,2,-1,0,0
37,258,2,-1,0,0
27,490,1,-1,0,0
34,308,1,-1,0,0
30,137,1,-1,0,0
23,545,2,-1,0,0
33,109,1,-1,0,0
43,168,2,-1,0,0
50,257,6,-1,0,0
31,213,2,-1,0,0
32,115,1,-1,0,0
32,646,1,-1,0,0
37,106,1,-1,0,0
60,95,2,-1,0,0
47,205,1,-1,0,0
32,653,1,-1,0,1
34,122,1,-1,0,0
36,377,1,-1,0,0
28,322,1,-1,0,0
31,208,3,-1,0,0
43,46,2,-1,0,0
32,211,2,-1,0,0
31,156,2,-1,0,0
56,178,2,-1,0,0
34,133,2,-1,0,0
46,206,2,-1,0,0
27,544,1,-1,0,0
33,143,1,-1,0,0
35,471,2,-1,0,0
29,200,3,-1,0,0
39,324,2,-1,0,0
48,71,1,-1,0,0
58,164,5,-1,0,0
36,137,3,-1,0,0
33,91,2,-1,0,0
32,280,1,-1,0,0
32,230,2,-1,0,0
31,63,1,-1,0,0
30,135,1,-1,0,0
30,261,1,-1,0,0
40,215,2,-1,0,0
35,200,4,-1,0,0
42,391,2,-1,0,0
60,1028,2,-1,0,1
28,107,3,-1,0,0
29,108,2,-1,0,0
33,145,2,-1,0,0
23,142,2,-1,0,0
34,106,1,-1,0,0
29,134,1,-1,0,0
32,190,1,-1,0,0
55,241,1,-1,0,0
39,180,1,-1,0,0
37,237,1,-1,0,0
26,654,1,-1,0,1
35,189,1,-1,0,0
26,70,1,-1,0,0
34,62,1,-1,0,0
55,1087,2,-1,0,0
39,323,1,-1,0,0
27,111,2,-1,0,0
30,197,4,-1,0,0
28,224,3,-1,0,0
33,557,1,-1,0,0
43,150,2,-1,0,0
50,388,2,-1,0,0
26,89,1,-1,0,0
33,57,2,-1,0,0
47,209,3,-1,0,0
33,188,1,-1,0,0
34,342,1,-1,0,0
33,84,1,-1,0,0
23,97,1,-1,0,0
29,530,2,-1,0,0
33,365,1,-1,0,0
41,285,1,-1,0,0
27,352,1,-1,0,0
34,316,3,-1,0,0
53,126,2,-1,0,0
34,76,2,-1,0,0
40,1692,2,-1,0,1
27,24,1,-1,0,0
33,253,1,-1,0,0
40,73,1,-1,0,0
21,622,1,-1,0,0
31,133,1,-1,0,0
51,178,1,-1,0,0
26,404,2,-1,0,0
26,275,1,-1,0,0
32,109,1,-1,0,0
31,134,1,-1,0,0
27,407,2,-1,0,0
58,225,1,-1,0,0
39,86,2,-1,0,0
30,20,1,-1,0,0
29,247,1,-1,0,0
38,129,3,-1,0,0
29,324,1,-1,0,0
28,2016,2,-1,0,1
41,1054,2,-1,0,0
43,256,5,-1,0,0
43,163,2,-1,0,0
37,251,2,-1,0,0
46,113,4,-1,0,0
53,193,2,-1,0,0
28,125,3,-1,0,0
41,344,2,-1,0,0
36,282,2,-1,0,0
37,1170,1,-1,0,0
38,408,2,-1,0,0
32,128,2,-1,0,0
33,665,2,-1,0,1
28,67,3,-1,0,0
52,167,4,-1,0,0
30,395,1,-1,0,0
37,137,2,-1,0,0
27,118,1,-1,0,0
31,231,2,-1,0,0
47,128,1,-1,0,0
33,174,1,-1,0,0
46,195,1,-1,0,0
38,412,1,-1,0,0
33,127,1,-1,0,0
44,13,1,-1,0,0
35,61,1,-1,0,0
38,286,5,-1,0,0
56,76,1,-1,0,0
33,53,4,-1,0,0
45,274,2,-1,0,0
30,409,3,-1,0,0
34,232,1,-1,0,0
32,325,1,-1,0,0
32,144,2,-1,0,0
27,1713,1,-1,0,0
48,241,2,-1,0,0
54,103,2,-1,0,0
29,338,3,-1,0,0
37,182,1,-1,0,0
26,346,3,-1,0,0
43,204,2,-1,0,0
31,296,2,-1,0,0
55,551,2,-1,0,0
45,663,3,-1,0,0
35,338,4,-1,0,0
57,153,1,-1,0,0
49,188,2,-1,0,0
23,305,2,-1,0,0
49,1080,5,-1,0,0
35,1461,2,-1,0,0
38,116,1,-1,0,0
39,129,2,-1,0,0
27,98,3,-1,0,0
37,262,1,-1,0,0
57,147,7,-1,0,0
38,150,1,-1,0,0
26,282,2,-1,0,0
46,332,2,-1,0,0
44,88,4,-1,0,0
44,94,1,-1,0,0
28,455,1,-1,0,0
37,49,1,-1,0,0
43,181,1,-1,0,0
25,345,9,-1,0,0
34,154,3,-1,0,0
39,294,2,-1,0,0
35,750,7,-1,0,0
32,202,2,-1,0,0
31,81,6,-1,0,0
42,214,2,-1,0,0
31,128,1,-1,0,0
30,70,1,-1,0,0
29,106,1,-1,0,0
29,279,1,-1,0,0
36,400,2,-1,0,0
41,231,2,-1,0,0
37,175,2,-1,0,0
32,179,2,-1,0,0
39,107,4,-1,0,0
31,94,3,-1,0,0
33,142,2,-1,0,0
30,119,2,-1,0,0
24,180,3,-1,0,0
55,136,2,-1,0,0
27,44,3,-1,0,0
47,229,5,-1,0,0
29,184,2,-1,0,0
56,73,4,-1,0,0
31,330,4,-1,0,0
46,126,2,-1,0,0
47,83,4,-1,0,0
29,25,6,-1,0,0
35,26,2,-1,0,0
31,169,2,-1,0,0
29,179,2,-1,0,0
48,280,1,-1,0,0
59,61,4,-1,0,0
44,124,2,-1,0,0
30,89,2,-1,0,0
50,210,3,-1,0,0
25,393,2,-1,0,0
32,1178,4,-1,0,0
49,161,2,-1,0,0
38,515,4,-1,0,0
29,177,2,-1,0,0
51,178,2,-1,0,0
29,185,2,-1,0,0
32,218,2,-1,0,0
43,191,2,-1,0,0
34,245,4,-1,0,0
37,255,2,-1,0,0
29,488,2,-1,0,0
39,211,2,-1,0,0
34,226,2,-1,0,0
28,179,2,-1,0,0
37,460,2,-1,0,0
29,432,2,-1,0,0
25,176,2,-1,0,0
33,162,2,-1,0,0
34,192,2,-1,0,0
50,237,3,-1,0,0
35,134,3,-1,0,0
53,44,2,-1,0,0
41,47,5,-1,0,0
48,752,3,-1,0,0
32,116,3,-1,0,0
38,182,3,-1,0,0
57,122,2,-1,0,0
50,51,3,-1,0,0
40,260,4,-1,0,0
45,214,2,-1,0,0
34,407,4,-1,0,0
32,389,2,-1,0,0
28,31,3,-1,0,0
30,115,2,-1,0,0
41,878,3,-1,0,0
36,277,3,-1,0,0
49,117,2,-1,0,0
32,262,2,-1,0,0
53,244,4,-1,0,0
44,119,2,-1,0,0
34,162,2,-1,0,0
56,185,2,-1,0,0
27,317,2,-1,0,0
32,214,3,-1,0,0
43,71,3,-1,0,0
34,43,2,-1,0,0
35,298,2,-1,0,0
28,167,1,-1,0,0
52,86,4,-1,0,0
36,255,2,-1,0,0
35,83,3,-1,0,0
30,257,1,-1,0,0
23,194,3,-1,0,0
37,268,3,-1,0,0
29,176,2,-1,0,0
28,97,1,-1,0,0
56,263,5,-1,0,0
27,338,4,-1,0,0
33,180,2,-1,0,0
53,322,5,-1,0,0
47,64,4,-1,0,0
50,71,4,-1,0,0
31,166,3,-1,0,0
31,210,3,-1,0,0
37,77,2,-1,0,0
37,328,7,-1,0,0
48,164,8,-1,0,0
31,154,2,-1,0,0
34,84,4,-1,0,0
32,153,4,-1,0,0
54,155,3,-1,0,0
31,111,2,-1,0,0
55,91,3,-1,0,0
27,257,3,-1,0,0
36,213,4,-1,0,0
33,173,2,-1,0,0
43,315,4,-1,0,0
42,190,3,-1,0,0
48,102,3,-1,0,0
41,35,3,-1,0,0
36,83,3,-1,0,0
32,834,9,-1,0,0
58,244,5,-1,0,0
40,143,3,-1,0,0
31,1534,2,-1,0,0
42,291,4,-1,0,0
34,163,2,-1,0,0
34,149,6,-1,0,0
35,33,4,-1,0,0
57,144,6,-1,0,0
28,40,3,-1,0,0
50,79,6,-1,0,0
46,112,2,-1,0,0
28,147,5,-1,0,0
57,836,4,-1,0,0
49,290,5,-1,0,0
56,148,2,-1,0,0
56,289,5,-1,0,0
49,345,2,-1,0,0
50,1002,5,-1,0,0
47,181,4,-1,0,0
45,460,5,-1,0,1
44,129,2,-1,0,0
51,76,2,-1,0,0
34,111,2,-1,0,0
25,104,2,-1,0,0
30,221,2,-1,0,0
39,150,7,-1,0,0
25,399,3,-1,0,0
34,115,4,-1,0,0
25,149,5,-1,0,0
33,92,4,-1,0,0
44,111,2,-1,0,0
55,128,2,-1,0,0
54,192,2,-1,0,0
43,88,5,-1,0,0
35,592,2,-1,0,0
27,105,3,-1,0,0
42,62,2,-1,0,0
40,29,8,-1,0,0
31,59,4,-1,0,0
29,247,3,-1,0,0
49,160,4,-1,0,0
59,144,7,-1,0,0
37,346,4,-1,0,0
60,57,2,-1,0,0
25,396,3,-1,0,0
28,286,4,-1,0,0
40,400,3,-1,0,0
43,282,4,-1,0,0
51,38,4,-1,0,0
28,252,4,-1,0,0
54,76,3,-1,0,0
37,566,7,-1,0,0
35,167,2,-1,0,0
26,127,2,-1,0,0
55,178,2,-1,0,0
57,71,2,-1,0,0
39,109,2,-1,0,0
36,120,2,-1,0,0
35,102,3,-1,0,0
33,409,2,-1,0,0
40,117,2,-1,0,0
31,177,4,-1,0,0
32,757,2,-1,0,1
27,145,1,-1,0,0
31,124,1,-1,0,0
28,36,4,-1,0,0
33,94,2,-1,0,0
31,189,1,-1,0,0
25,24,1,-1,0,0
29,33,2,-1,0,0
47,185,1,-1,0,0
59,165,1,-1,0,0
35,405,3,-1,0,0
33,172,2,-1,0,0
31,207,3,-1,0,0
42,325,3,-1,0,0
26,57,8,-1,0,0
34,102,1,-1,0,0
31,378,3,-1,0,0
30,164,3,-1,0,0
54,288,2,-1,0,0
52,154,1,-1,0,0
40,102,1,-1,0,0
56,136,2,-1,0,0
25,53,1,-1,0,0
60,113,3,-1,0,0
43,110,3,-1,0,0
32,523,1,-1,0,0
48,231,1,-1,0,0
43,217,1,-1,0,0
37,151,1,-1,0,0
52,179,2,-1,0,0
25,293,1,-1,0,0
31,281,1,-1,0,0
35,363,2,-1,0,0
27,86,1,-1,0,0
41,1147,2,-1,0,0
34,209,1,-1,0,0
55,486,1,-1,0,0
26,49,2,-1,0,0
36,170,2,-1,0,0
45,539,1,-1,0,0
27,66,3,-1,0,0
31,51,1,-1,0,0
29,820,1,-1,0,0
26,125,1,-1,0,0
46,398,1,-1,0,0
32,112,1,-1,0,0
25,64,1,-1,0,0
54,255,1,-1,0,0
31,34,1,-1,0,0
